sex,ageband_at_study_entry,month,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,Persontime_PERICARD_narrow,Persontime_PERICARD_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b,PERICARD_narrow_b,PERICARD_possible_b
0,0-4,2020-01,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,0,0,0,0,0,0,0,0,0,0,0,0
0,0-4,2020-02,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,0,0,0,0,0,0,0,0,0,0,0,0
0,0-4,2020-03,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,0,0,0,0,0,0,0,0,0,0,0,0
0,0-4,2020-04,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,0,0,0,0,0,0,0,0,0,0,0,0
0,0-4,2020-05,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,0,0,0,0,0,0,0,0,0,0,0,0
0,0-4,2020-06,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,0,0,0,0,0,0,0,0,0,0,0,0
0,0-4,2020-07,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,0,0,0,0,0,0,0,0,0,0,0,0
0,0-4,2020-08,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,0,0,0,0,0,0,0,0,0,0,0,0
0,0-4,2020-09,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,0,0,0,0,0,0,0,0,0,0,0,0
0,0-4,2020-10,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195,0,0,0,0,0,0,0,0,0,0,0,0
0,0-4,2020-11,1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,0,0,0,0,0,0,0,0,0,0,0,0
0,0-4,2020-12,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,0,0,0,0,0,0,0,0,0,0,0,0
0,0-4,2021-01,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,0,0,0,0,0,0,0,0,0,0,0,0
0,0-4,2021-02,980,980,980,980,980,980,980,980,980,980,980,980,980,0,0,0,0,0,0,0,0,0,0,0,0
0,0-4,2021-03,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,0,0,0,0,0,0,0,0,0,0,0,0
0,0-4,2021-04,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,0,0,0,0,0,0,0,0,0,0,0,0
0,0-4,2021-05,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,0,0,0,0,0,0,0,0,0,0,0,0
0,0-4,2021-06,930,930,930,930,930,930,930,930,930,930,930,930,930,0,0,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-01,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,0,0,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-02,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,0,0,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-03,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,0,0,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-04,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,0,0,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-05,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,0,0,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-06,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,0,0,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-07,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,0,0,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-08,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,0,0,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-09,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,0,0,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-10,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,0,0,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-11,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,0,0,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-12,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,0,0,0,0,0,0,0,0,0,0,0,0
1,0-4,2021-01,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,0,0,0,0,0,0,0,0,0,0,0,0
1,0-4,2021-02,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,0,0,0,0,0,0,0,0,0,0,0,0
1,0-4,2021-03,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,0,0,0,0,0,0,0,0,0,0,0,0
1,0-4,2021-04,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,0,0,0,0,0,0,0,0,0,0,0,0
1,0-4,2021-05,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,0,0,0,0,0,0,0,0,0,0,0,0
1,0-4,2021-06,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-01,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,0,0,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-02,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,0,0,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-03,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,0,0,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-04,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,0,0,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-05,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,0,0,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-06,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,0,0,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-07,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,0,0,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-08,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,0,0,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-09,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,0,0,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-10,1848,1848,1848,1848,1848,1848,1848,1848,1848,1848,1848,1848,1848,0,0,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-11,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,0,0,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-12,1748,1748,1748,1748,1748,1748,1748,1748,1748,1748,1748,1748,1748,0,0,0,0,0,0,0,0,0,0,0,0
0,5-11,2021-01,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,1702,0,0,0,0,0,0,0,0,0,0,0,0
0,5-11,2021-02,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,0,0,0,0,0,0,0,0,0,0,0,0
0,5-11,2021-03,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,0,0,0,0,0,0,0,0,0,0,0,0
0,5-11,2021-04,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,0,0,0,0,0,0,0,0,0,0,0,0
0,5-11,2021-05,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,0,0,0,0,0,0,0,0,0,0,0,0
0,5-11,2021-06,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-01,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-02,2512,2512,2512,2512,2512,2512,2512,2512,2512,2512,2512,2512,2512,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-03,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-04,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-05,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-06,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-07,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-08,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-09,2563,2563,2563,2563,2563,2563,2563,2563,2563,2563,2563,2563,2563,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-10,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-11,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,2430,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-12,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2021-01,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2021-02,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2021-03,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2021-04,2340,2340,2340,2340,2340,2340,2340,2340,2340,2340,2340,2340,2340,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2021-05,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,0,0,0,0,0,0,0,0,0,0,0,0
1,5-11,2021-06,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-01,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-02,1827,1827,1827,1827,1827,1827,1827,1827,1827,1827,1827,1827,1827,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-03,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-04,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,1890,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-05,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,1953,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-06,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-07,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-08,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-09,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-10,1797,1797,1797,1797,1797,1797,1797,1797,1797,1797,1797,1797,1797,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-11,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-12,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2021-01,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2021-02,1399,1399,1399,1399,1399,1399,1399,1399,1399,1399,1399,1399,1399,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2021-03,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2021-04,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2021-05,1375,1375,1375,1375,1375,1375,1375,1375,1375,1375,1375,1375,1375,0,0,0,0,0,0,0,0,0,0,0,0
0,12-17,2021-06,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,0,0,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-01,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,0,0,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-02,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,0,0,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-03,2425,2425,2425,2425,2425,2425,2425,2425,2425,2425,2425,2425,2425,0,0,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-04,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,0,0,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-05,2355,2355,2355,2355,2355,2355,2355,2355,2355,2355,2355,2355,2355,0,0,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-06,2234,2234,2234,2234,2234,2234,2234,2234,2234,2234,2234,2234,2234,0,0,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-07,2276,2276,2276,2276,2276,2276,2276,2276,2276,2276,2276,2276,2276,0,0,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-08,2225,2225,2225,2225,2225,2225,2225,2225,2225,2225,2225,2225,2225,0,0,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-09,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,0,0,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-10,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084,0,0,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-11,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,0,0,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-12,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,2042,0,0,0,0,0,0,0,0,0,0,0,0
1,12-17,2021-01,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,0,0,0,0,0,0,0,0,0,0,0,0
1,12-17,2021-02,1746,1746,1746,1746,1746,1746,1746,1746,1746,1746,1746,1746,1746,0,0,0,0,0,0,0,0,0,0,0,0
1,12-17,2021-03,1874,1874,1874,1874,1874,1874,1874,1874,1874,1874,1874,1874,1874,0,0,0,0,0,0,0,0,0,0,0,0
1,12-17,2021-04,1780,1780,1780,1780,1780,1780,1780,1780,1780,1780,1780,1780,1780,0,0,0,0,0,0,0,0,0,0,0,0
1,12-17,2021-05,1798,1798,1798,1798,1798,1798,1798,1798,1798,1798,1798,1798,1798,0,0,0,0,0,0,0,0,0,0,0,0
1,12-17,2021-06,1616,1616,1616,1616,1616,1616,1616,1616,1616,1616,1616,1616,1616,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-01,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-02,1862,1862,1862,1862,1862,1862,1862,1862,1862,1862,1862,1862,1862,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-03,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-04,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-05,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-06,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,1830,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-07,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-08,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,1891,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-09,1826,1826,1826,1826,1826,1826,1826,1826,1826,1826,1826,1826,1826,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-10,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-11,1787,1787,1787,1787,1787,1787,1787,1787,1787,1787,1787,1787,1787,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-12,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2021-01,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2021-02,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2021-03,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2021-04,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2021-05,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,0,0,0,0,0,0,0,0,0,0,0,0
0,18-24,2021-06,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,0,0,0,0,0,0,0,0,0,0,0,0
1,18-24,2020-01,2321,2321,2321,2321,2321,2321,2321,2321,2321,2321,2321,2321,2321,0,0,0,0,0,0,0,0,0,0,0,0
1,18-24,2020-02,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,2146,0,0,0,0,0,0,0,0,0,0,0,0
